match_keyword,standard_product_name,brand,product_group,main_ingredient,category_major,category_middle,category_sub,classification_source,classification_score,manual_lock,review_status,enabled,admin_action,admin_updated_at,note
올록담 올리브3 지중해 올리브오일 8박스 / 엑스트라버진 올리브오일3,,,,,,,,pending,,N,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
올트라이탄 데일리패키지 16종,,,,,,,,pending,,N,확인필요,N,,,2026-08-31 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
옹고집 호박보리 전통맛된장 430g 5통,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
완도 대왕특대 참전복 14미+1미 더,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
완도 손질 전복 20 미,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
완도해조쌀국수 김치12+사골12+멸치12개,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
왕의맥문동진액,,,,,,,,,,,확인필요,N,,,2026-08-27 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
왕의맥문동진액골드 8박스,,,,,,,,pending,,N,확인필요,N,,,2026-08-31 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
요리연구가 심영순의 달콤오색꿀떡 2봉/ 팥앙금절편 1봉/ 달콤삼색바람떡 1봉,,,,,,,,pending,,N,확인필요,N,,,2026-08-31 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
용대리 황태포 10마리,,,,,,,,pending,,N,확인필요,N,,,2026-09-04 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
우리참바다왕특대 국내산 고등어160gx16팩,,,,,,,,pending,,N,확인필요,N,,,2026-08-31 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
우리콩두부면180g 총25봉+비빔소스60g15개+메밀소스35g10개,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
우리현미전병 12박스,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
♥울릉도 마가목 흑염소♥방송에서만 체험분 6팩♥홍성호 울릉도 마가목 흑염소진액 프리미엄,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
워커힐 고메 아이스크림 4종 총 16개,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
워커힐 시그니처 양념 수제포갈비 800g*5팩 / 총4kg | 원산지 : 상품정보 참조,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
원데이 올인원 프리바이오틱스 유산균 12박스 +체험분 10포 | 원산지 : 상품정보 참조,,,,,,,,pending,,N,확인필요,N,,,2026-08-30 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
웨지우드 원더러스트 티세트 2인조 +2단스탠드,,,,,,,,pending,,N,확인필요,N,,,2026-09-03 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
웨지우드 원더러스트 티잔 2인조,,,,,,,,pending,,N,확인필요,N,,,2026-09-03 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
위매스틱케어,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
위바이옴에스클래스,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
위엔 매스틱 12주+4주,,,,,,,,pending,,N,확인필요,N,,,2026-09-03 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
위엔 매스틱 8주,,,,,,,,pending,,N,확인필요,N,,,2026-09-04 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
"★유기농 100%★ 동결건조 만능 야채톡 ×10박스+1박스, 총 110포",,,,,,,,,,,확인필요,N,,,2026-08-24 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농 NFC착즙 야생 빌베리 100 8+4박스 + 보틀증정 | 원산지 : 상품정보 참조,,,,,,,,pending,,N,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농 레몬 자몽즙 10+10박스 | 원산지 : 상품정보 참조,,,,,,,,pending,,N,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농 무안 밤고구마 3kg+3kg,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농 양배추 케일즙 3+3박스,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농 엑스트라버진 올리브오일 피쿠알100% 14박스,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농 토마토 스틱 8박스,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농 호박고구마 3kg*2박스,,,,,,,,pending,,N,확인필요,N,,,2026-09-04 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유기농지리산상황버섯진액,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
★유리네 라이필 더마콜라겐 시그니처 RN *13병+코렐 브리즈스톤 8종+와인비니거 4박스,,,,,,,,pending,,N,확인필요,N,,,2026-08-30 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유정임 김치명인의 연 포기김치 10kg,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유한양행 당큐락 HAC01 혈당 유산균 9개월분,,,,,,,,,,,확인필요,N,,,2026-08-27 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유한양행 와이즈바이옴 케어 당큐락 9개월분 | 원산지 : 상품정보 참조,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
★ 유한양행 원더씬 다이어트 유산균,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
유한양행 원더씬 다이어트 유산균 6개월,,,,,,,,pending,,N,확인필요,N,,,2026-08-31 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
육미본가 양념LA갈비 420g*10팩,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
윤형빈의 바로끼니 저당주먹밥 2종 22팩,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
의 황제소갈비찜 500g x 6팩 +1팩 =총7,,,,,,,,pending,,N,확인필요,N,,,2026-09-04 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이경제 흑염소진액 진 4박스 120포,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이경제 흑염소진액 진 8박스 240포 + 방송에서만 30포 더,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이동삼 안동 간고등어 대 100g x 28팩,,,,,,,,,,,확인필요,N,,,2026-08-29 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이연복 북경오리 5세트 ),,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이연복 북경오리 5세트 ) + 밀전병 18장 더,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이연복 해물 누룽지탕 5팩,,,,,,,,pending,,N,확인필요,N,,,2026-08-30 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이종임 비법 도가니탕 10팩,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이종임 비법도가니탕 700gx10팩,,,,,,,,pending,,N,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
이종임 한우내장탕 700gx10팩,,,,,,,,pending,,N,확인필요,N,,,2026-08-30 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
인기떡 5종 총100개,,,,,,,,,,,확인필요,N,,,2026-08-26 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
인산가 X 광천김 죽염담은 곱창 캔김 30g * 32캔 더블구성,,,,,,,,,,,확인필요,N,,,2026-08-23 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
일반 일월정 흑마늘 독계탕 6+1,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
일반 한돈 앞다리 순살족발세트 총 10팩,,,,,,,,pending,,N,확인필요,N,,,2026-08-30 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
일품 왕 갈비탕 1kg x 8팩,,,,,,,,,,,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
일품육수 프리미엄 150포 + 겉절이 분말 1팩,,,,,,,,pending,,N,확인필요,N,,,2026-09-02 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
임성근LA갈비,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
임성근LA갈비1,,,,,,,,pending,,N,확인필요,N,,,2026-08-29 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
임성근갈비찜1,,,,,,,,pending,,N,확인필요,N,,,2026-08-29 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
임성근도가니탕1,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
임성근의 국내산 특 키로갈비탕 1kg x 12팩,,,,,,,,,,,확인필요,N,,,2026-08-22 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
임성근의 한끗다른 뼈없는 갈비찜 500g x 10팩,,,,,,,,,,,확인필요,N,,,2026-08-27 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
잇몸유산균CMU 12개월분,,,,,,,,,,,확인필요,N,,,2026-08-24 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
자연담은 제주한스푼 110포,,,,,,,,pending,,N,확인필요,N,,,2026-08-30 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
자연손길 국내산 손질 갑오징어 200g ×7팩,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
장어품은 추어탕 450g 11팩,,,,,,,,pending,,N,확인필요,N,,,2026-09-01 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
저당 모시떡 2종,,,,,,,,pending,,N,확인필요,N,,,2026-08-31 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
♥전고객 뷰티디바이스♥ 에버콜라겐 레티놀 A 19병 + 미니 2병 + 뷰티디바이스,,,,,,,,pending,,N,확인필요,N,,,2026-09-05 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
전국한우협회 한우먹는날 한우 등심스테이크 150gx10팩,,,,,,,,pending,,N,확인필요,N,,,2026-08-28 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
전통 부세 보리굴비 120g x 8팩,,,,,,,,,,,확인필요,N,,,2026-08-25 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
정관장 홍삼정 센스 2박스,,,,,,,,pending,,N,확인필요,N,,,2026-09-04 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
정관장 홍삼정 센스 6+4박스,,,,,,,,pending,,N,확인필요,N,,,2026-09-04 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
정관장 홍삼진고 데일리스틱 2박스,,,,,,,,,,,확인필요,N,,,2026-08-21 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
정관장 홍삼진고 데일리스틱 6+4박스,,,,,,,,,,,확인필요,N,,,2026-08-21 신규 자동등록 · 표준상품명 미확정 · 대시보드에서 기존상품 연결/신규확정/제외 필요
